BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'UNITED KINGDOM'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'UNITED KINGDOM'
		)
order by
	value desc;
 ps_partkey |      value       
------------+------------------
     450420 |  22200612.526123
    1406207 | 21361805.8727417
    1287942 |  19192468.713562
     637524 | 19111928.0667725
     537311 | 19108662.5100098
     928641 | 18692571.0779419
     668820 | 18619454.6450806
     866167 | 18610145.9055786
     643123 | 18016680.6755981
    1484481 | 17894300.0615234
    1961906 | 17814996.8657227
     293834 | 17624152.6156006
     781811 | 17615885.9539795
     819132 | 17533787.8203735
     565026 | 17516029.6309204
    1575829 | 17508766.8344727
    1105989 | 17501871.6751709
     143914 | 17463407.5420532
     336048 | 17337234.8271484
     185550 | 17246811.5743408
    1550967 | 16961056.3579712
     612316 | 16874629.3359985
     594217 | 16848182.5196533
     105399 | 16684605.6830444
     848085 | 16646659.9633179
    1324954 | 16593107.8273926
     489017 | 16528138.3919678
    1191567 | 16503951.4334717
     749631 | 16501792.9909058
    1216351 | 16490589.2293701
    1293215 |  16476608.520874
     843832 | 16459964.2613525
     456491 | 16433787.7507935
     883910 | 16419065.8615723
    1018936 | 16338680.5839844
    1892533 | 16336159.9171143
      64690 | 16333692.0964966
    1373746 | 16263508.5354004
    1779687 | 16214206.5389404
    1323157 | 16191993.2651367
    1000255 | 16092719.9788818
     484563 | 16089364.8265991
    1780389 | 15862513.0266724
    1858316 | 15799196.5508423
     519190 | 15777122.3743591
     773202 | 15741421.3206787
    1079828 | 15725881.8751831
     796402 |  15719701.517395
      10799 | 15662481.3201904
     143136 | 15558039.5341797
     513885 | 15541698.3574829
    1125614 | 15507684.7765503
    1840522 | 15492633.8592529
    1541437 | 15479939.3752747
     157114 | 15467749.8103027
    1926581 | 15426679.7685547
    1773746 | 15404904.2926025
     156832 | 15385350.2929688
     491050 | 15381777.1182861
    1064594 | 15380935.4786987
    1703399 | 15379220.5037842
     352915 | 15362652.6243896
    1534025 |         15362016
    1928002 | 15360967.3916626
    1163675 | 15350956.1168823
     645225 | 15346655.3311157
    1938559 | 15335087.3582764
    1240306 | 15334953.0196533
    1558521 | 15248787.1316528
     884818 | 15212716.7609863
    1734426 | 15211322.7935791
    1423631 | 15204842.5283203
    1421771 | 15202993.4807129
    1415472 | 15198096.4484253
     486582 | 15178729.0802612
    1881993 | 15170929.3121948
     400269 |   15163566.96698
    1037673 | 15119645.3397827
    1230320 |  15113882.064209
     970138 | 15111702.6911011
    1697192 | 15111564.7768555
    1367308 | 15110349.5673218
     426214 | 15097529.1309814
     733314 | 15097453.1473389
    1850231 | 15088935.0542603
     475571 | 15068889.1036377
     495456 | 15063824.6502686
     135471 | 15046516.9958496
     249252 | 15004759.7799072
    1327801 | 14997497.6983643
      69420 | 14983255.8982544
    1055337 | 14976784.9345093
     954286 | 14974271.0357361
    1933024 | 14962754.8775635
     500265 | 14959711.8969727
    1695120 | 14955524.1485596
     419191 | 14893927.2366943
    1624922 | 14892163.0524902
     569713 | 14882996.9655762
       8057 | 14869203.0727539
    1654302 | 14844967.9805908
    1261258 | 14815159.1071777
    1615038 | 14783775.0053711
     624974 | 14774204.7984009
    1231689 | 14753210.8383179
     811923 |  14735211.051342
    1388020 | 14729613.4630737
    1889851 | 14689923.0689697
     685889 | 14683150.3710938
    1278729 | 14682610.7351074
      31011 | 14679129.1212769
    1281908 | 14677090.7162476
     188686 | 14669602.0559082
      99907 | 14668790.9241943
    1594340 | 14662507.7679443
    1966486 | 14649320.0283813
    1842843 | 14635675.9484253
    1765505 |  14612385.503418
     166706 | 14607745.9179688
     571714 | 14601029.0466309
     207591 | 14598873.6942139
     781559 | 14578662.6401367
    1029667 | 14572960.3605347
     195456 | 14564679.9859619
    1263803 | 14535134.2150269
     885576 | 14530834.8726196
    1269138 | 14519471.2087402
     948822 | 14504318.9875488
    1844009 | 14497370.5859985
    1502991 | 14450911.7736816
     653744 | 14450551.5571899
     660902 | 14449568.0073242
     314483 | 14445600.1640015
    1436218 |  14442163.847229
    1167731 | 14414935.3032837
     131559 | 14409637.7747192
     863523 | 14402355.9547119
    1395139 | 14396265.4476318
     350720 | 14395775.1005859
      26670 | 14383412.0380859
    1907239 | 14379355.3400879
     329674 | 14378271.2054443
     885371 | 14358869.5612793
     995141 | 14348787.0080566
    1669701 | 14348133.1129761
     521082 | 14338815.0361328
     758674 | 14325766.6225586
    1752212 | 14317699.9693604
    1089829 | 14301937.7740479
    1980197 | 14295364.7666016
     729813 |   14276265.77948
    1939597 | 14265090.2927246
    1437900 | 14258864.2562866
     653069 | 14224401.4837646
     996517 | 14209804.0048828
     159433 | 14207786.6205444
    1202551 | 14207113.2759399
    1061276 | 14189969.9777832
     692420 | 14187713.4130249
    1691004 | 14182738.4014893
     357036 | 14182038.3755493
     541344 |   14181790.96698
     385440 | 14178572.4342041
     971592 | 14148890.3291626
    1212184 | 14140193.3607788
    1666104 | 14137993.8859863
     893159 | 14136730.2119141
    1840075 | 14129166.2451172
    1835061 | 14127100.8394775
    1871758 |  14124557.809082
    1803841 | 14102977.7692871
    1442790 | 14084340.6782837
    1166460 |  14083102.635376
     395512 |   14083076.65448
     481568 | 14068290.5025024
    1176225 | 14062856.5227051
     896945 | 14061614.6498413
    1123819 | 14049464.5405273
    1977005 | 14034066.9314575
    1916414 | 14027641.1489258
     631268 | 14017446.1838989
     909425 | 14012970.9221191
    1743801 | 13994557.5064087
     710999 | 13988876.8203125
      56725 | 13979728.5475464
    1138664 | 13971176.9036255
     812303 | 13967463.6943359
    1512185 |  13958037.276123
    1800090 | 13957397.7194214
     521704 | 13924910.2151489
    1681535 | 13916356.6498413
     925189 |  13910662.326355
     948542 | 13910600.0587769
     202105 |  13909077.387085
     487950 | 13905732.9921875
    1601447 | 13904263.8189087
    1441112 | 13888459.6818237
     709273 | 13884471.4458618
    1847860 | 13883446.0859985
    1563971 | 13883071.7943115
    1051459 | 13857230.1149902
    1071120 | 13855298.2241821
     689833 | 13831925.6018677
     575990 | 13822907.5964355
    1985111 | 13815106.3760223
    1216153 | 13787208.6889038
     494729 | 13786068.8549805
     120136 | 13778985.5463181
     181956 | 13772444.1227417
     453069 | 13768263.7992554
     131991 | 13763872.6716309
     396266 | 13759775.2353516
     306647 | 13748504.9584961
     307342 | 13748407.9470215
    1375254 | 13746764.6470947
     684222 |  13741262.866272
     914502 | 13708751.8461914
      81725 | 13697882.4747314
    1038997 | 13692105.5876465
     648198 | 13688715.9577637
     931571 | 13670983.9818115
    1509922 | 13656058.8207397
    1035444 | 13655913.2010498
      76759 | 13652954.6068726
    1570640 | 13650908.2891846
    1021405 | 13647302.9300537
     904618 | 13647051.7705078
     409425 | 13646243.2373047
    1451642 | 13637214.9084473
     350733 | 13634599.0957642
    1738396 | 13633828.6508789
    1130334 | 13606923.5861816
     408342 |  13606884.206543
      77538 | 13606840.9596558
    1663247 | 13600828.2573242
     631145 | 13582483.3319702
     534780 | 13580534.8881226
     230650 | 13578095.5159302
      39898 | 13572801.8630981
     577378 | 13568950.3486328
    1712326 | 13558295.2243652
    1362164 | 13556812.7280998
      18700 |  13553324.607666
    1638043 |  13545608.987793
     200629 |  13538148.213562
     419565 | 13517604.8824463
     837567 | 13505201.7393799
     603368 | 13485554.3336792
    1928050 | 13473686.9490967
    1323970 | 13472319.4268799
    1570291 |  13468900.128418
    1206920 | 13446229.8406544
    1057522 | 13443408.4568481
     362690 | 13442953.8621826
     239016 | 13421130.7316284
     590025 | 13417750.1957397
     571990 | 13417711.0874023
      60443 | 13413656.6052246
    1209478 | 13407139.0889282
    1377831 |   13405146.52771
     322947 | 13400492.8657227
    1875694 |  13399518.687439
    1569325 | 13397812.2513428
     222501 | 13374929.4379883
    1005530 | 13373578.8841553
    1074484 | 13370891.5137939
    1770324 | 13362867.8844604
    1416799 |  13350235.977417
       7668 | 13346426.7095337
     366534 | 13344200.1444702
    1160108 | 13343777.6611938
     205406 | 13334643.1558838
    1538507 | 13321762.6020508
    1194621 | 13305508.5083008
     884456 | 13305503.5246582
    1361051 | 13303541.5385742
    1043226 | 13296463.2304688
      16517 | 13292031.6401367
    1467438 | 13291113.1998291
     724716 | 13290232.5001221
     789097 |  13287674.220459
     168956 | 13283788.8911133
    1292825 | 13277113.5137939
    1244197 |  13266773.831604
    1050432 | 13260188.6162109
     413137 | 13257772.7713623
    1396124 | 13257320.7096252
     644144 |  13250415.598999
    1418122 | 13242208.5471191
    1145411 | 13239704.7596436
     560656 | 13235772.8427734
     328496 | 13234682.4679565
     241076 | 13232811.5712891
     233682 | 13225503.6837158
     657103 | 13217886.2191772
    1854274 | 13214472.0043945
     251617 | 13194606.1793213
     465922 | 13175264.4638672
    1203846 | 13174213.8830566
    1630478 | 13173958.8798218
    1242396 |   13173385.96875
    1998642 | 13165749.1828613
    1050485 |  13160684.194458
    1639396 | 13154503.6195068
    1766485 | 13152257.5408325
    1713776 | 13141091.9501953
    1345014 | 13133084.9061279
     381567 | 13130338.8121948
      98439 | 13117552.1456909
    1396479 | 13115320.3830872
    1356788 | 13115178.5543213
     141682 | 13110263.3220825
     694156 | 13093109.3912964
    1998229 | 13090720.8673096
    1782354 | 13089396.9719238
     585420 |  13088981.961853
    1467502 | 13076891.6535645
    1316519 |  13076868.684082
    1788362 | 13072173.4111938
    1294880 | 13068155.1876221
    1879820 | 13059181.7385254
    1867861 | 13051691.2498779
    1491499 | 13037088.9735107
     587990 | 13036144.2525635
    1875776 | 13036023.0289917
      26316 | 13033838.8366699
     578040 | 13033343.4006958
      52805 |  13032314.604248
     637956 | 13011972.0804443
     775025 | 13007980.6921387
     436516 | 13002984.8406982
     212697 | 13002147.6348877
    1574237 | 13001773.4451904
     893890 |  12984727.366333
     151109 | 12983441.7235107
    1713691 | 12981155.3242798
    1364520 | 12971072.4290771
     614011 | 12970816.5527344
     612033 | 12964722.2851562
    1523240 | 12964088.7063599
    1092693 | 12947306.6592407
     139399 | 12938631.6280518
    1000361 | 12935173.9996948
     506601 | 12932208.0735474
     735606 | 12922337.2510986
    1072144 | 12921517.9663086
     837918 | 12921189.4208374
      88000 | 12915564.6846313
     542353 | 12904972.4037476
     833955 | 12901103.3226318
     607650 | 12891893.4191284
    1507848 | 12888993.4123535
     934434 | 12885287.4814453
    1871071 |  12880598.854187
     851258 | 12880457.4673462
     240229 | 12878682.8843384
    1300614 | 12873288.9503174
     235575 | 12870077.2148438
     373813 |  12867194.006958
      64039 | 12865742.8994751
    1479851 | 12861155.6162109
    1869776 | 12855571.5220947
     505473 | 12849535.9216919
    1506626 | 12843453.5187988
     741557 | 12841315.6699829
     666236 | 12837825.8532715
    1992404 | 12837177.8047485
     783805 | 12836883.8155518
     316595 |  12834719.885376
      35921 | 12833289.5084229
    1735966 |  12825305.769104
    1032479 |  12822967.934082
     695213 | 12808333.4501953
    1243114 | 12804622.7202759
      43668 | 12803672.2719727
    1290720 | 12801738.1655273
     434571 |  12797148.104126
    1842711 | 12789518.6365967
     831310 | 12785432.9088135
    1065701 |  12770339.947998
    1350592 | 12756484.9285889
    1358197 | 12746617.1152954
      78618 | 12745104.9454956
    1821379 | 12739025.4576416
     231609 |  12724220.053894
    1287686 |   12720458.52948
    1543805 | 12719387.1635742
    1399835 | 12710186.6327515
     438617 | 12705568.6298828
     335904 | 12705476.3335571
    1260608 | 12696240.6900024
    1679241 | 12687690.4311523
     381758 | 12687626.2299805
     658663 | 12679152.1419067
     865275 | 12677878.3773804
    1437291 | 12676675.4105225
    1772809 | 12672276.7506714
    1670185 | 12671363.6710815
    1596488 | 12663297.1920166
    1668866 | 12660217.6572266
     995873 | 12655281.6346436
    1001670 | 12651901.6317139
     643822 | 12648030.8549805
     664011 | 12647673.3614502
    1909592 | 12644558.0698242
    1517309 | 12634440.3379517
    1613381 | 12633145.6274414
    1571473 | 12632219.3276672
    1444528 | 12617523.1141052
     324077 | 12613860.3273926
      35644 | 12610716.9925537
     967715 | 12608580.0291748
      25231 | 12607866.1620789
     238203 | 12596000.9888916
     366414 | 12595486.5046997
     290957 | 12575327.2865601
     491521 |         12574763
     447935 | 12571538.0058594
    1394989 | 12570328.1886597
     257305 |  12564732.635376
     837844 | 12551166.6785278
     465936 | 12545951.9408569
        442 | 12535455.5982666
     454206 | 12532553.4802246
     706351 | 12531258.4230957
     491165 | 12524413.1817627
    1452524 | 12524212.9171143
     241889 | 12520251.1208496
     880208 | 12506895.4160767
    1302053 | 12504447.1055908
     123683 | 12501767.6255493
    1719403 | 12500887.5803833
     851098 |   12497229.21698
     452124 | 12496505.6113892
    1046265 | 12489420.6743774
    1857614 | 12485016.7402649
     675495 | 12483831.3775635
     938984 | 12479363.2854309
     359614 | 12475885.9342041
     905716 | 12474913.9421082
      17825 | 12474103.2752686
    1538807 | 12471457.8339844
     736089 | 12463287.8754883
     380488 | 12460940.1938477
    1849701 | 12460126.2528687
     287038 | 12458083.2663574
    1566487 | 12454574.7722168
    1793300 |  12454061.376709
    1604481 | 12451143.8067627
    1018405 |   12450474.53125
      44233 | 12443371.4277954
    1553428 | 12433829.7435303
    1335441 | 12427068.5271606
     814102 | 12427068.0073242
     667587 | 12398913.3605957
    1507138 | 12398216.6061401
     772864 | 12394655.8708801
     642007 | 12393726.8338623
    1846371 | 12393716.7357788
    1176559 | 12381396.0751343
    1047123 | 12373032.1351318
    1113256 | 12372815.2549438
     647623 | 12366179.9163208
     380929 | 12364864.3328857
    1093006 | 12364229.8439941
     487517 | 12363544.4656372
    1523807 | 12361966.4507446
    1294990 | 12357398.9296265
     316512 | 12356909.1971436
    1122935 | 12350811.3840332
    1419228 | 12347585.5952148
     161988 | 12340241.9564819
    1245355 | 12332029.0599365
    1826922 | 12328583.9747925
    1091285 | 12327104.6258545
    1369842 |  12323570.081543
    1630358 | 12319744.6322021
    1527946 |  12301516.354126
     406822 |  12300379.109314
    1305292 |  12298044.833252
     913827 | 12295581.5466309
    1236798 | 12295052.8981934
     391364 | 12294618.5218506
