BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#52'
	and p_type not like 'SMALL BRUSHED%'
	and p_size in (16, 2, 3, 27, 41, 35, 13, 28)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#41   | ECONOMY POLISHED BRASS    |     16 |          104
 Brand#51   | PROMO PLATED STEEL        |     28 |          104
 Brand#11   | ECONOMY ANODIZED COPPER   |     28 |          100
 Brand#12   | STANDARD ANODIZED TIN     |     13 |          100
 Brand#33   | LARGE BURNISHED NICKEL    |     35 |          100
 Brand#42   | PROMO BURNISHED NICKEL    |     27 |          100
 Brand#54   | PROMO ANODIZED BRASS      |     35 |          100
 Brand#11   | ECONOMY POLISHED COPPER   |     41 |           99
 Brand#12   | ECONOMY BURNISHED COPPER  |     16 |           99
 Brand#21   | MEDIUM PLATED BRASS       |     16 |           96
 Brand#23   | PROMO BURNISHED COPPER    |     13 |           96
 Brand#32   | MEDIUM ANODIZED COPPER    |     16 |           96
 Brand#53   | ECONOMY POLISHED NICKEL   |      2 |           96
 Brand#32   | SMALL POLISHED NICKEL     |      2 |           95
 Brand#43   | MEDIUM PLATED NICKEL      |     28 |           95
 Brand#11   | SMALL BURNISHED STEEL     |     35 |           92
 Brand#15   | ECONOMY BURNISHED NICKEL  |     28 |           92
 Brand#15   | MEDIUM BRUSHED COPPER     |     16 |           92
 Brand#31   | STANDARD PLATED COPPER    |     27 |           92
 Brand#35   | SMALL ANODIZED NICKEL     |     35 |           92
 Brand#42   | PROMO BURNISHED TIN       |     28 |           92
 Brand#43   | PROMO BURNISHED STEEL     |      3 |           92
 Brand#11   | PROMO POLISHED BRASS      |     16 |           88
 Brand#12   | ECONOMY PLATED BRASS      |     35 |           88
 Brand#14   | MEDIUM POLISHED NICKEL    |      2 |           88
 Brand#21   | LARGE POLISHED STEEL      |     28 |           88
 Brand#22   | ECONOMY BURNISHED BRASS   |     28 |           88
 Brand#22   | PROMO POLISHED COPPER     |      3 |           88
 Brand#25   | PROMO BRUSHED NICKEL      |     41 |           88
 Brand#31   | STANDARD POLISHED NICKEL  |      2 |           88
 Brand#34   | STANDARD BRUSHED NICKEL   |     16 |           88
 Brand#35   | PROMO POLISHED NICKEL     |     41 |           88
 Brand#35   | STANDARD BRUSHED NICKEL   |      3 |           88
 Brand#41   | SMALL PLATED STEEL        |     27 |           88
 Brand#42   | LARGE POLISHED TIN        |      3 |           88
 Brand#42   | MEDIUM POLISHED COPPER    |     35 |           88
 Brand#43   | MEDIUM BRUSHED BRASS      |     35 |           88
 Brand#44   | ECONOMY BURNISHED COPPER  |      3 |           88
 Brand#44   | PROMO ANODIZED BRASS      |     28 |           88
 Brand#44   | STANDARD BRUSHED COPPER   |      3 |           88
 Brand#53   | PROMO BURNISHED COPPER    |     16 |           88
 Brand#23   | PROMO BURNISHED TIN       |     16 |           87
 Brand#11   | ECONOMY ANODIZED COPPER   |     27 |           84
 Brand#11   | ECONOMY PLATED STEEL      |      3 |           84
 Brand#11   | LARGE ANODIZED BRASS      |     41 |           84
 Brand#12   | SMALL ANODIZED TIN        |      2 |           84
 Brand#12   | STANDARD BURNISHED STEEL  |     16 |           84
 Brand#12   | STANDARD PLATED COPPER    |     28 |           84
 Brand#13   | STANDARD BRUSHED BRASS    |     28 |           84
 Brand#14   | LARGE BRUSHED NICKEL      |     27 |           84
 Brand#14   | SMALL BURNISHED BRASS     |      2 |           84
 Brand#15   | ECONOMY BRUSHED NICKEL    |      2 |           84
 Brand#15   | MEDIUM POLISHED TIN       |      2 |           84
 Brand#21   | PROMO BRUSHED TIN         |     16 |           84
 Brand#22   | PROMO PLATED NICKEL       |     16 |           84
 Brand#22   | STANDARD BURNISHED COPPER |      3 |           84
 Brand#22   | STANDARD PLATED TIN       |      3 |           84
 Brand#23   | ECONOMY BRUSHED COPPER    |     35 |           84
 Brand#24   | ECONOMY BRUSHED TIN       |     41 |           84
 Brand#24   | MEDIUM PLATED COPPER      |      2 |           84
 Brand#24   | SMALL ANODIZED STEEL      |     16 |           84
 Brand#24   | STANDARD BRUSHED NICKEL   |     16 |           84
 Brand#25   | ECONOMY BURNISHED NICKEL  |     35 |           84
 Brand#25   | SMALL ANODIZED COPPER     |      2 |           84
 Brand#31   | MEDIUM POLISHED COPPER    |     16 |           84
 Brand#31   | PROMO ANODIZED TIN        |      3 |           84
 Brand#31   | PROMO PLATED COPPER       |     35 |           84
 Brand#32   | ECONOMY BURNISHED TIN     |     16 |           84
 Brand#32   | MEDIUM POLISHED STEEL     |      2 |           84
 Brand#32   | PROMO BURNISHED NICKEL    |     16 |           84
 Brand#32   | STANDARD PLATED STEEL     |     27 |           84
 Brand#33   | ECONOMY ANODIZED BRASS    |      2 |           84
 Brand#33   | PROMO ANODIZED COPPER     |     13 |           84
 Brand#34   | LARGE BRUSHED STEEL       |     28 |           84
 Brand#34   | PROMO ANODIZED BRASS      |      2 |           84
 Brand#35   | ECONOMY POLISHED COPPER   |     28 |           84
 Brand#35   | STANDARD ANODIZED COPPER  |     28 |           84
 Brand#41   | LARGE BURNISHED BRASS     |     13 |           84
 Brand#41   | LARGE POLISHED TIN        |     41 |           84
 Brand#43   | PROMO BURNISHED NICKEL    |     13 |           84
 Brand#43   | STANDARD PLATED COPPER    |     27 |           84
 Brand#44   | ECONOMY ANODIZED COPPER   |     13 |           84
 Brand#44   | SMALL PLATED COPPER       |      2 |           84
 Brand#45   | STANDARD BURNISHED NICKEL |     41 |           84
 Brand#51   | MEDIUM BURNISHED BRASS    |     28 |           84
 Brand#51   | STANDARD BURNISHED TIN    |      2 |           84
 Brand#53   | LARGE PLATED NICKEL       |     27 |           84
 Brand#54   | STANDARD PLATED TIN       |     16 |           84
 Brand#55   | SMALL POLISHED BRASS      |     16 |           84
 Brand#14   | ECONOMY ANODIZED COPPER   |      3 |           83
 Brand#14   | LARGE ANODIZED NICKEL     |     13 |           83
 Brand#15   | STANDARD BRUSHED NICKEL   |     41 |           83
 Brand#24   | MEDIUM ANODIZED TIN       |      3 |           83
 Brand#31   | PROMO POLISHED BRASS      |     13 |           83
 Brand#44   | MEDIUM ANODIZED TIN       |     41 |           83
 Brand#11   | PROMO ANODIZED NICKEL     |     13 |           80
 Brand#11   | PROMO POLISHED NICKEL     |      3 |           80
 Brand#12   | PROMO ANODIZED TIN        |     27 |           80
 Brand#12   | STANDARD POLISHED STEEL   |     41 |           80
 Brand#13   | ECONOMY ANODIZED COPPER   |     35 |           80
 Brand#13   | ECONOMY POLISHED NICKEL   |     28 |           80
 Brand#13   | MEDIUM BRUSHED COPPER     |      3 |           80
 Brand#13   | SMALL PLATED BRASS        |     13 |           80
 Brand#13   | SMALL POLISHED STEEL      |     16 |           80
