ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1416383262.97314,dbt3,27775,10,mark,psql,,-1,2014-11-19 08:47:42.971632+01,2014-11-19 08:47:42.973143+01,2014-11-19 08:47:42.973143+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:47:42.973147+01
1416383262.97314,dbt3,27776,10,mark,psql,,-1,2014-11-19 08:47:42.9717+01,2014-11-19 08:47:42.973049+01,2014-11-19 08:47:42.973049+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:47:42.973056+01
1416383262.97314,dbt3,27774,10,mark,psql,,-1,2014-11-19 08:47:42.971538+01,2014-11-19 08:47:42.973406+01,2014-11-19 08:47:42.973406+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:47:42.97341+01
1416383262.97314,dbt3,27777,10,mark,psql,,-1,2014-11-19 08:47:42.971834+01,2014-11-19 08:47:42.973486+01,2014-11-19 08:47:42.973486+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:47:42.973489+01
1416383262.97314,dbt3,27778,10,mark,psql,,-1,2014-11-19 08:47:42.971916+01,2014-11-19 08:47:42.973337+01,2014-11-19 08:47:42.973337+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-19 08:47:42.97334+01
1416383322.97745,dbt3,30031,10,mark,psql,,-1,2014-11-19 08:48:18.722296+01,2014-11-19 08:48:18.724033+01,2014-11-19 08:48:18.724241+01,f,"select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%grey%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;",active,2014-11-19 08:48:18.724243+01
1416383322.97745,dbt3,31780,10,mark,psql,,-1,2014-11-19 08:48:42.974102+01,2014-11-19 08:48:42.975635+01,2014-11-19 08:48:42.975635+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2014-11-19 08:48:42.975638+01
1416383322.97745,dbt3,31781,10,mark,psql,,-1,2014-11-19 08:48:42.97467+01,2014-11-19 08:48:42.97604+01,2014-11-19 08:48:42.97604+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2014-11-19 08:48:42.976044+01
1416383322.97745,dbt3,31782,10,mark,psql,,-1,2014-11-19 08:48:42.975425+01,2014-11-19 08:48:42.977448+01,2014-11-19 08:48:42.977448+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2014-11-19 08:48:42.977452+01
1416383322.97745,dbt3,31783,10,mark,psql,,-1,2014-11-19 08:48:42.975698+01,2014-11-19 08:48:42.977456+01,2014-11-19 08:48:42.977456+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2014-11-19 08:48:42.977461+01
