BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#52'
	and p_type not like 'MEDIUM POLISHED%'
	and p_size in (26, 14, 6, 16, 31, 2, 39, 40)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#41   | ECONOMY POLISHED BRASS    |     16 |          104
 Brand#12   | ECONOMY ANODIZED STEEL    |     31 |          100
 Brand#12   | STANDARD POLISHED COPPER  |     14 |          100
 Brand#15   | LARGE BURNISHED STEEL     |      6 |          100
 Brand#12   | ECONOMY BURNISHED COPPER  |     16 |           99
 Brand#14   | STANDARD PLATED BRASS     |     26 |           96
 Brand#21   | MEDIUM PLATED BRASS       |     16 |           96
 Brand#23   | PROMO BURNISHED STEEL     |     14 |           96
 Brand#23   | STANDARD ANODIZED TIN     |      6 |           96
 Brand#32   | MEDIUM ANODIZED COPPER    |     16 |           96
 Brand#45   | MEDIUM ANODIZED TIN       |     40 |           96
 Brand#45   | MEDIUM BRUSHED BRASS      |     31 |           96
 Brand#53   | ECONOMY POLISHED NICKEL   |      2 |           96
 Brand#32   | LARGE POLISHED COPPER     |     14 |           95
 Brand#32   | SMALL POLISHED NICKEL     |      2 |           95
 Brand#15   | MEDIUM BRUSHED COPPER     |     16 |           92
 Brand#22   | LARGE PLATED COPPER       |     40 |           92
 Brand#25   | MEDIUM ANODIZED STEEL     |      6 |           92
 Brand#25   | MEDIUM BRUSHED STEEL      |     39 |           92
 Brand#32   | LARGE BRUSHED COPPER      |     39 |           92
 Brand#55   | SMALL PLATED COPPER       |     39 |           92
 Brand#11   | LARGE PLATED BRASS        |     39 |           88
 Brand#11   | PROMO POLISHED BRASS      |     16 |           88
 Brand#11   | STANDARD BURNISHED COPPER |     14 |           88
 Brand#14   | SMALL POLISHED COPPER     |      6 |           88
 Brand#15   | MEDIUM BURNISHED TIN      |      6 |           88
 Brand#23   | ECONOMY BURNISHED COPPER  |     40 |           88
 Brand#31   | SMALL BRUSHED COPPER      |      2 |           88
 Brand#31   | STANDARD POLISHED NICKEL  |      2 |           88
 Brand#32   | SMALL ANODIZED BRASS      |     31 |           88
 Brand#33   | SMALL BRUSHED STEEL       |      6 |           88
 Brand#34   | STANDARD BRUSHED NICKEL   |     16 |           88
 Brand#34   | STANDARD PLATED COPPER    |     39 |           88
 Brand#42   | STANDARD POLISHED NICKEL  |     40 |           88
 Brand#43   | MEDIUM BURNISHED COPPER   |     14 |           88
 Brand#43   | STANDARD BRUSHED COPPER   |      6 |           88
 Brand#44   | LARGE BRUSHED COPPER      |      6 |           88
 Brand#44   | STANDARD POLISHED STEEL   |     40 |           88
 Brand#53   | PROMO BURNISHED COPPER    |     16 |           88
 Brand#54   | PROMO POLISHED STEEL      |     26 |           88
 Brand#55   | LARGE BURNISHED COPPER    |      6 |           88
 Brand#23   | PROMO BURNISHED TIN       |     16 |           87
 Brand#45   | PROMO BURNISHED BRASS     |     31 |           87
 Brand#11   | PROMO ANODIZED TIN        |     14 |           84
 Brand#12   | ECONOMY BRUSHED BRASS     |     14 |           84
 Brand#12   | PROMO BURNISHED NICKEL    |     26 |           84
 Brand#12   | SMALL ANODIZED TIN        |      2 |           84
 Brand#12   | STANDARD ANODIZED STEEL   |     14 |           84
 Brand#12   | STANDARD BURNISHED STEEL  |     16 |           84
 Brand#13   | LARGE POLISHED NICKEL     |     40 |           84
 Brand#13   | MEDIUM BRUSHED BRASS      |      6 |           84
 Brand#13   | STANDARD PLATED NICKEL    |     31 |           84
 Brand#14   | ECONOMY BURNISHED COPPER  |     40 |           84
 Brand#14   | PROMO BURNISHED BRASS     |     14 |           84
 Brand#14   | PROMO PLATED COPPER       |     14 |           84
 Brand#14   | SMALL BURNISHED BRASS     |      2 |           84
 Brand#15   | ECONOMY BRUSHED NICKEL    |      2 |           84
 Brand#15   | PROMO POLISHED STEEL      |     40 |           84
 Brand#21   | ECONOMY BURNISHED TIN     |     26 |           84
 Brand#21   | ECONOMY PLATED NICKEL     |     40 |           84
 Brand#21   | PROMO BRUSHED TIN         |     16 |           84
 Brand#21   | SMALL BRUSHED TIN         |      6 |           84
 Brand#22   | PROMO PLATED NICKEL       |     16 |           84
 Brand#22   | SMALL POLISHED TIN        |     40 |           84
 Brand#23   | MEDIUM BURNISHED STEEL    |     14 |           84
 Brand#23   | PROMO ANODIZED STEEL      |     31 |           84
 Brand#24   | LARGE PLATED NICKEL       |     40 |           84
 Brand#24   | MEDIUM PLATED BRASS       |      6 |           84
 Brand#24   | MEDIUM PLATED COPPER      |      2 |           84
 Brand#24   | SMALL ANODIZED STEEL      |     16 |           84
 Brand#24   | STANDARD BRUSHED NICKEL   |     16 |           84
 Brand#25   | SMALL ANODIZED COPPER     |      2 |           84
 Brand#25   | SMALL BURNISHED BRASS     |     31 |           84
 Brand#31   | PROMO ANODIZED NICKEL     |     14 |           84
 Brand#31   | SMALL PLATED STEEL        |     31 |           84
 Brand#32   | ECONOMY BRUSHED STEEL     |     39 |           84
 Brand#32   | ECONOMY BURNISHED TIN     |     16 |           84
 Brand#32   | PROMO BURNISHED NICKEL    |     16 |           84
 Brand#33   | ECONOMY ANODIZED BRASS    |      2 |           84
 Brand#33   | LARGE PLATED STEEL        |     14 |           84
 Brand#33   | PROMO POLISHED NICKEL     |     31 |           84
 Brand#33   | STANDARD BRUSHED NICKEL   |     14 |           84
 Brand#34   | PROMO ANODIZED BRASS      |      2 |           84
 Brand#34   | PROMO PLATED BRASS        |      6 |           84
 Brand#34   | SMALL ANODIZED BRASS      |     26 |           84
 Brand#35   | STANDARD BRUSHED COPPER   |     31 |           84
 Brand#41   | ECONOMY ANODIZED TIN      |     26 |           84
 Brand#41   | PROMO BURNISHED TIN       |     14 |           84
 Brand#43   | ECONOMY ANODIZED NICKEL   |      6 |           84
 Brand#43   | LARGE BURNISHED BRASS     |     14 |           84
 Brand#43   | PROMO BRUSHED STEEL       |     39 |           84
 Brand#43   | SMALL BRUSHED COPPER      |     31 |           84
 Brand#44   | SMALL PLATED COPPER       |      2 |           84
 Brand#51   | STANDARD BURNISHED TIN    |      2 |           84
 Brand#54   | ECONOMY ANODIZED COPPER   |     31 |           84
 Brand#54   | STANDARD PLATED TIN       |     16 |           84
 Brand#55   | LARGE BRUSHED BRASS       |     31 |           84
 Brand#55   | MEDIUM ANODIZED STEEL     |     14 |           84
 Brand#55   | SMALL POLISHED BRASS      |     16 |           84
 Brand#22   | ECONOMY BURNISHED BRASS   |     39 |           83
 Brand#34   | LARGE ANODIZED STEEL      |      6 |           83
 Brand#11   | MEDIUM BRUSHED COPPER     |     40 |           80
 Brand#11   | STANDARD PLATED COPPER    |     26 |           80
 Brand#12   | LARGE PLATED TIN          |     31 |           80
