BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#12'
	and p_type not like 'STANDARD PLATED%'
	and p_size in (23, 43, 21, 36, 35, 3, 16, 4)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#41   | ECONOMY POLISHED BRASS    |     16 |          104
 Brand#55   | ECONOMY BURNISHED NICKEL  |     21 |          104
 Brand#33   | LARGE BURNISHED NICKEL    |     35 |          100
 Brand#54   | PROMO ANODIZED BRASS      |     35 |          100
 Brand#11   | LARGE BRUSHED STEEL       |     36 |           96
 Brand#21   | MEDIUM PLATED BRASS       |     16 |           96
 Brand#32   | MEDIUM ANODIZED COPPER    |     16 |           96
 Brand#34   | MEDIUM BRUSHED STEEL      |     23 |           96
 Brand#52   | PROMO POLISHED STEEL      |     35 |           96
 Brand#53   | PROMO BURNISHED BRASS     |     36 |           96
 Brand#11   | SMALL BURNISHED STEEL     |     35 |           92
 Brand#11   | STANDARD BRUSHED TIN      |     23 |           92
 Brand#15   | MEDIUM BRUSHED COPPER     |     16 |           92
 Brand#35   | SMALL ANODIZED NICKEL     |     35 |           92
 Brand#43   | LARGE ANODIZED STEEL      |      4 |           92
 Brand#43   | PROMO BURNISHED STEEL     |      3 |           92
 Brand#13   | MEDIUM ANODIZED NICKEL    |     21 |           91
 Brand#11   | LARGE ANODIZED COPPER     |     36 |           88
 Brand#11   | PROMO POLISHED BRASS      |     16 |           88
 Brand#14   | SMALL ANODIZED STEEL      |      4 |           88
 Brand#21   | SMALL ANODIZED STEEL      |     23 |           88
 Brand#21   | SMALL BRUSHED NICKEL      |     21 |           88
 Brand#21   | SMALL POLISHED NICKEL     |     23 |           88
 Brand#22   | PROMO POLISHED COPPER     |      3 |           88
 Brand#23   | PROMO POLISHED STEEL      |     23 |           88
 Brand#23   | STANDARD BURNISHED NICKEL |     21 |           88
 Brand#31   | ECONOMY ANODIZED TIN      |     36 |           88
 Brand#33   | PROMO BRUSHED STEEL       |     21 |           88
 Brand#34   | LARGE BRUSHED NICKEL      |     23 |           88
 Brand#34   | STANDARD BRUSHED NICKEL   |     16 |           88
 Brand#35   | STANDARD BRUSHED NICKEL   |      3 |           88
 Brand#41   | ECONOMY BRUSHED NICKEL    |     36 |           88
 Brand#42   | LARGE POLISHED TIN        |      3 |           88
 Brand#42   | MEDIUM POLISHED COPPER    |     35 |           88
 Brand#43   | MEDIUM BRUSHED BRASS      |     35 |           88
 Brand#43   | STANDARD POLISHED TIN     |     23 |           88
 Brand#44   | ECONOMY BURNISHED COPPER  |      3 |           88
 Brand#44   | LARGE BURNISHED STEEL     |     43 |           88
 Brand#44   | STANDARD BRUSHED COPPER   |      3 |           88
 Brand#45   | ECONOMY POLISHED BRASS    |     43 |           88
 Brand#52   | STANDARD ANODIZED TIN     |     36 |           88
 Brand#53   | ECONOMY ANODIZED COPPER   |     23 |           88
 Brand#53   | PROMO BURNISHED COPPER    |     16 |           88
 Brand#54   | LARGE BURNISHED TIN       |     43 |           88
 Brand#23   | PROMO BURNISHED TIN       |     16 |           87
 Brand#54   | STANDARD POLISHED BRASS   |     43 |           87
 Brand#11   | ECONOMY PLATED STEEL      |      3 |           84
 Brand#11   | MEDIUM BRUSHED TIN        |      4 |           84
 Brand#13   | LARGE BRUSHED NICKEL      |     23 |           84
 Brand#13   | SMALL POLISHED BRASS      |     21 |           84
 Brand#21   | PROMO BRUSHED TIN         |     16 |           84
 Brand#22   | PROMO PLATED NICKEL       |     16 |           84
 Brand#22   | STANDARD BURNISHED COPPER |      3 |           84
 Brand#23   | ECONOMY BRUSHED COPPER    |     35 |           84
 Brand#24   | PROMO ANODIZED BRASS      |     21 |           84
 Brand#24   | PROMO ANODIZED NICKEL     |     21 |           84
 Brand#24   | SMALL ANODIZED STEEL      |     16 |           84
 Brand#24   | SMALL ANODIZED TIN        |      4 |           84
 Brand#24   | STANDARD BRUSHED NICKEL   |     16 |           84
 Brand#25   | ECONOMY BURNISHED NICKEL  |     35 |           84
 Brand#25   | MEDIUM ANODIZED COPPER    |     43 |           84
 Brand#31   | MEDIUM POLISHED COPPER    |     16 |           84
 Brand#31   | PROMO ANODIZED TIN        |      3 |           84
 Brand#31   | PROMO PLATED COPPER       |     35 |           84
 Brand#32   | ECONOMY BURNISHED TIN     |     16 |           84
 Brand#32   | PROMO BURNISHED NICKEL    |     16 |           84
 Brand#34   | LARGE BURNISHED COPPER    |     23 |           84
 Brand#41   | STANDARD POLISHED NICKEL  |     43 |           84
 Brand#42   | MEDIUM BURNISHED NICKEL   |     23 |           84
 Brand#42   | SMALL BRUSHED BRASS       |     23 |           84
 Brand#42   | STANDARD BRUSHED NICKEL   |      4 |           84
 Brand#43   | PROMO ANODIZED BRASS      |     23 |           84
 Brand#44   | LARGE POLISHED NICKEL     |     43 |           84
 Brand#44   | STANDARD POLISHED TIN     |     21 |           84
 Brand#51   | PROMO BURNISHED STEEL     |     43 |           84
 Brand#52   | LARGE ANODIZED COPPER     |      4 |           84
 Brand#52   | MEDIUM POLISHED TIN       |     16 |           84
 Brand#52   | PROMO ANODIZED BRASS      |      4 |           84
 Brand#52   | SMALL ANODIZED COPPER     |      3 |           84
 Brand#52   | SMALL POLISHED BRASS      |     35 |           84
 Brand#52   | STANDARD BRUSHED NICKEL   |     21 |           84
 Brand#53   | PROMO ANODIZED STEEL      |      4 |           84
 Brand#53   | SMALL BRUSHED TIN         |     23 |           84
 Brand#55   | LARGE BURNISHED STEEL     |     21 |           84
 Brand#55   | SMALL POLISHED BRASS      |     16 |           84
 Brand#13   | STANDARD BURNISHED STEEL  |     43 |           83
 Brand#14   | ECONOMY ANODIZED COPPER   |      3 |           83
 Brand#24   | MEDIUM ANODIZED TIN       |      3 |           83
 Brand#11   | ECONOMY POLISHED COPPER   |     23 |           80
 Brand#11   | PROMO POLISHED NICKEL     |      3 |           80
 Brand#11   | SMALL BRUSHED TIN         |     23 |           80
 Brand#11   | SMALL POLISHED COPPER     |     43 |           80
 Brand#13   | ECONOMY ANODIZED COPPER   |     35 |           80
 Brand#13   | LARGE BRUSHED TIN         |     21 |           80
 Brand#13   | MEDIUM BRUSHED COPPER     |      3 |           80
 Brand#13   | MEDIUM BRUSHED TIN        |      4 |           80
 Brand#13   | MEDIUM POLISHED TIN       |     43 |           80
 Brand#13   | PROMO POLISHED BRASS      |     23 |           80
 Brand#13   | SMALL PLATED COPPER       |     21 |           80
 Brand#13   | SMALL POLISHED STEEL      |     16 |           80
 Brand#14   | ECONOMY PLATED NICKEL     |     43 |           80
 Brand#14   | PROMO BRUSHED BRASS       |     35 |           80
 Brand#14   | SMALL BURNISHED BRASS     |      4 |           80
 Brand#14   | STANDARD BURNISHED STEEL  |     16 |           80
