BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 11
	and p_type like '%COPPER'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'ASIA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'ASIA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                               
-----------+---------------------------+---------------------------+-----------+---------------------------+------------------------------------------+-----------------+------------------------------------------------------------------------------------------------------
   9997.21 | Supplier#000045318        | JAPAN                     |    595307 | Manufacturer#2            | BiLLOLswp8cfsoygolv0tfhC wg              | 22-208-264-2271 | integrate about the unusual, regular foxes. furiously furious packages wake
   9993.46 | Supplier#000081245        | JAPAN                     |    281244 | Manufacturer#5            | amr3Pi0l2LemXpOIsJRxiHLvFzWUGVsp4V       | 22-210-583-4231 | ly regular packages sleep quickly
   9993.46 | Supplier#000081245        | JAPAN                     |    956235 | Manufacturer#5            | amr3Pi0l2LemXpOIsJRxiHLvFzWUGVsp4V       | 22-210-583-4231 | ly regular packages sleep quickly
   9989.77 | Supplier#000096101        | JAPAN                     |    371097 | Manufacturer#4            | Mbz20EI At                               | 22-614-391-3536 | tions: sometimes regular accounts alongside of the bl
   9989.31 | Supplier#000038871        | INDIA                     |   1413856 | Manufacturer#3            | KVRUus5S4HcjPtLtkqhBBjJmBgDoqpiKJ        | 18-573-742-5379 | uffy instructions wake fluffily according to the furiously unusual requests. pending packa
   9983.63 | Supplier#000031339        | VIETNAM                   |   1606322 | Manufacturer#1            | wXGGTcAqxolxqbK                          | 31-650-421-8611 | ironic platelets wake furiously across the slyly unusual deposits. slyly slow epitap
   9983.37 | Supplier#000059439        | VIETNAM                   |    934429 | Manufacturer#2            | Oqnr0n1VyiuuSNcXGu62hnw OSnYJ            | 31-634-513-2651 | al theodolites. furious packages boost carefully blithely final foxes. sl
   9982.48 | Supplier#000057278        | JAPAN                     |   1207253 | Manufacturer#5            | ClRFtmJzzvz                              | 22-744-690-8223 | structions use above the carefully unusual escapades. regular requests boost. even, express excus
   9980.22 | Supplier#000021606        | INDIA                     |   1971567 | Manufacturer#4            | k2bG9sv8vDyZPJ7,rdqqZHHZoKYjdUqL         | 18-103-295-7877 | nto beans. stealthily bold asymptotes above the slyly bold requests
   9975.12 | Supplier#000092850        | INDIA                     |     17849 | Manufacturer#1            | BqJmrGy6SHXyVmV0KH                       | 18-757-359-1256 | lyly even requests. quickly bold foxes cajole blithely pending foxes. bl
   9972.34 | Supplier#000061149        | CHINA                     |   1261148 | Manufacturer#2            | M6D4yaI50I                               | 28-766-600-3051 | ess, regular instructions. express realms at the regular, final pinto beans haggle 
   9972.34 | Supplier#000061149        | CHINA                     |   1886094 | Manufacturer#1            | M6D4yaI50I                               | 28-766-600-3051 | ess, regular instructions. express realms at the regular, final pinto beans haggle 
   9971.12 | Supplier#000031723        | CHINA                     |   1831722 | Manufacturer#1            | zHGc09lWB2fIDBXTOXb6x0peHzMl9SS84QQFeNh  | 28-106-865-1824 | the regular requests. ironic foxes integrate carefully. regular, even asymptotes are fluffi
    9969.6 | Supplier#000052704        | CHINA                     |   1077673 | Manufacturer#4            | k ,Cg0vnBRrybxl06UsXrvkl7dS5TKzixbOK7bj  | 28-302-134-3288 | ly carefully blithe sheaves. pinto beans believe carefully carefully express
   9968.24 | Supplier#000024444        | JAPAN                     |    574433 | Manufacturer#5            | H5TKxLCsNz                               | 22-687-744-7315 |  busy accounts. ironic hockey players lose. quickly regular requests breach among the ironically 
   9967.63 | Supplier#000019548        | CHINA                     |   1294535 | Manufacturer#5            | NpqRBAyAfrRjobq1U,syHQie                 | 28-966-250-7200 | counts. packages are slyly quickly express forges. regular requests about the blithely eve
   9964.88 | Supplier#000000855        | INDONESIA                 |   1700854 | Manufacturer#1            | ekQwhb9fh5VGIvMBJ m,yT571ICZpI,LEb1e     | 19-105-166-2849 | ess patterns sublate blithely-- slyly pending requests use carefully about 
   9964.58 | Supplier#000009953        | JAPAN                     |   1359926 | Manufacturer#2            | ET85SH4iwBxacFCTFqwTt5KW8Ih,9            | 22-258-738-4585 |  slyly express packages sleep furiously carefully regular deposits. unusual deposits 
   9962.37 | Supplier#000027434        | CHINA                     |    627433 | Manufacturer#1            | rm3g4ThOvjQIpj4QZf63njVe                 | 28-639-175-6074 |  quickly furiously final ideas. ironic, even requests use across the
   9962.01 | Supplier#000001252        | CHINA                     |   1276239 | Manufacturer#4            | K4NQhYOSL2fnDgLS3                        | 28-109-976-7603 | n instructions integrate furiously carefully even instructions
   9961.55 | Supplier#000073980        | VIETNAM                   |    873979 | Manufacturer#5            | wBJEPe60dVEVwkHCX6g,f                    | 31-570-283-6205 | the final, bold asymptotes. carefully regula
   9961.23 | Supplier#000012662        | INDONESIA                 |   1912661 | Manufacturer#4            | NpE,rCfLhCLkgkCkjR                       | 19-846-638-1195 | t the slyly regular instructions integrate furiously blithely pendin
   9956.55 | Supplier#000000693        | INDIA                     |    650680 | Manufacturer#1            | S,mnHfsroFOVieQGdcaY5eod,8Zmji8          | 18-231-996-9225 | wake quickly around the foxes.
